vendor,date,avg_discount_rate
Loblaws,2024-08-26,-18.37988554732874
Loblaws,2024-08-27,40.367967777419835
Loblaws,2024-08-28,3.4211572841741145
Loblaws,2024-08-29,24.225221020169556
Loblaws,2024-08-30,18.249838112387806
Loblaws,2024-08-31,6.3511145231314
Loblaws,2024-09-01,-6.988888944033533
Loblaws,2024-09-02,10.025841381866485
Loblaws,2024-09-03,24.15415189927444
Loblaws,2024-09-04,16.45896458765492
Loblaws,2024-09-05,26.173493603710085
Loblaws,2024-09-06,31.055265192408115
Loblaws,2024-09-07,14.077601134777069
Loblaws,2024-09-08,6.911963096354157
Loblaws,2024-09-09,-19.521654380951077
Loblaws,2024-09-10,-19.742104068864137
Loblaws,2024-09-11,49.645550809800625
Loblaws,2024-09-12,-12.447918388061225
Loblaws,2024-09-13,9.306841085199267
Loblaws,2024-09-14,30.251918262802064
Loblaws,2024-09-15,31.977739257272333
Loblaws,2024-09-16,41.039917659945786
Loblaws,2024-09-17,22.550757273565978
Loblaws,2024-09-18,32.93423459166661
Loblaws,2024-09-19,39.30689086439088
Loblaws,2024-09-20,22.89457542821765
Loblaws,2024-09-21,35.525691744405776
Loblaws,2024-09-22,-18.400172158144414
Loblaws,2024-09-23,9.184018475934863
Loblaws,2024-09-24,41.24176712241024
Loblaws,2024-09-25,25.314291089307517
Loblaws,2024-09-26,44.713529073633254
Loblaws,2024-09-27,-7.944243277888745
Loblaws,2024-09-28,2.106895239558071
Loblaws,2024-09-29,36.29793954780325
Loblaws,2024-09-30,49.2274387832731
Loblaws,2024-10-01,2.5669886311516166
Loblaws,2024-10-02,-19.91658601211384
Loblaws,2024-10-03,49.45194335188717
Loblaws,2024-10-04,-9.615332575049251
Loblaws,2024-10-05,-16.54449919704348
Loblaws,2024-10-06,21.814743783324957
Loblaws,2024-10-07,2.492991043254733
Loblaws,2024-10-08,16.955030022654682
Loblaws,2024-10-09,35.67954142577946
Loblaws,2024-10-10,-15.174718222115189
Loblaws,2024-10-11,28.65144881187007
Loblaws,2024-10-12,46.404205514118075
Loblaws,2024-10-13,-0.5561477830633521
Loblaws,2024-10-14,-2.541539033409208
Loblaws,2024-10-15,-8.839516390580684
Loblaws,2024-10-16,-14.9858960788697
Loblaws,2024-10-17,19.020630817394704
Loblaws,2024-10-18,14.288593612145633
Loblaws,2024-10-19,14.600465332623571
Loblaws,2024-10-20,42.186010961886495
Loblaws,2024-10-21,-17.43069481337443
Loblaws,2024-10-22,-5.737933050841093
Loblaws,2024-10-23,15.964679741300642
Loblaws,2024-10-24,-3.456207769922912
Loblaws,2024-10-25,20.28049689019099
Loblaws,2024-10-26,13.758053802885115
Loblaws,2024-10-27,19.854688211344182
Loblaws,2024-10-28,-9.909337942954153
Loblaws,2024-10-29,-9.800386619754136
Loblaws,2024-10-30,8.859817909542471
Loblaws,2024-10-31,27.81071977224201
Loblaws,2024-11-01,25.739947429392487
Loblaws,2024-11-02,44.119043312966824
Loblaws,2024-11-03,36.917919274419546
Loblaws,2024-11-04,27.312300086487085
Loblaws,2024-11-05,36.524937651120126
Loblaws,2024-11-06,-11.035490627400577
Loblaws,2024-11-07,-2.4455026211217046
Loblaws,2024-11-08,3.2082894118502736
Loblaws,2024-11-09,8.50885029649362
Loblaws,2024-11-10,24.475730387493968
Loblaws,2024-11-11,36.6028431430459
Loblaws,2024-11-12,-1.8839159049093723
Loblaws,2024-11-13,37.36269979272038
Loblaws,2024-11-14,-18.91656317282468
No Frills,2024-02-28,25.80805366160348
No Frills,2024-02-29,36.820370899513364
No Frills,2024-03-01,12.295824876055121
No Frills,2024-03-02,-5.760802885051817
No Frills,2024-03-03,-18.686224797274917
No Frills,2024-03-04,-0.18071119440719485
No Frills,2024-03-05,44.069083794020116
No Frills,2024-03-06,45.35875643603504
No Frills,2024-03-07,17.97721296083182
No Frills,2024-03-08,-4.640421781223267
No Frills,2024-03-09,14.259946281090379
No Frills,2024-03-10,36.08041153056547
No Frills,2024-03-11,8.534146044403315
No Frills,2024-03-12,-12.740190317854285
No Frills,2024-03-13,-0.360437766648829
No Frills,2024-03-14,5.302635440602899
No Frills,2024-03-15,-1.8528611259534955
No Frills,2024-03-16,12.94772834982723
No Frills,2024-03-17,5.609183127526194
No Frills,2024-03-18,-11.510956201236695
No Frills,2024-03-19,-16.710442362818867
No Frills,2024-03-20,-1.604258706793189
No Frills,2024-03-21,47.80488175805658
No Frills,2024-03-22,14.194683765526861
No Frills,2024-03-23,13.447542081121355
No Frills,2024-03-24,32.415501680225134
No Frills,2024-03-25,26.734816192183644
No Frills,2024-03-26,-16.54090822674334
No Frills,2024-03-27,28.657367108389735
No Frills,2024-03-28,5.42830967111513
No Frills,2024-03-29,41.889352516736835
No Frills,2024-03-30,34.27080607507378
No Frills,2024-03-31,-10.255745106842369
No Frills,2024-04-01,0.6506489869207144
No Frills,2024-04-02,-11.174205020070076
No Frills,2024-04-03,21.293113664723933
No Frills,2024-04-04,19.317292619962245
No Frills,2024-04-05,28.210478408727795
No Frills,2024-04-06,1.7889566323719919
No Frills,2024-04-07,22.391078902874142
No Frills,2024-04-08,49.3724023248069
No Frills,2024-04-09,32.02434406382963
No Frills,2024-04-10,-14.690000875853002
No Frills,2024-04-11,11.581823448650539
No Frills,2024-04-12,-16.252414581831545
No Frills,2024-04-13,3.7688859831541777
No Frills,2024-04-14,31.376650417223573
No Frills,2024-04-15,-19.712514167185873
No Frills,2024-04-16,34.03366376180202
No Frills,2024-04-17,12.408264784608036
No Frills,2024-04-18,30.458824501838535
No Frills,2024-04-19,26.655400204472244
No Frills,2024-04-20,20.045160443987697
No Frills,2024-04-21,29.266906504053622
No Frills,2024-04-22,26.005474233534187
No Frills,2024-04-23,0.25465015321969986
No Frills,2024-04-24,-13.193238102830946
No Frills,2024-04-25,47.36949247540906
No Frills,2024-04-26,31.543382038362324
No Frills,2024-04-27,22.890642799902707
No Frills,2024-04-28,-11.6049783420749
No Frills,2024-04-29,18.5181332542561
No Frills,2024-04-30,-1.6070605535060167
No Frills,2024-05-01,42.885258183814585
No Frills,2024-05-02,-19.357403793837875
No Frills,2024-05-03,-3.463554484769702
No Frills,2024-05-04,-10.896878326311707
No Frills,2024-05-05,2.8363202698528767
No Frills,2024-05-06,30.847922179382294
No Frills,2024-05-07,49.42216647788882
No Frills,2024-05-08,30.05934694316238
No Frills,2024-05-09,15.310786769259721
No Frills,2024-05-10,10.523337027989328
No Frills,2024-05-11,46.41776754288003
No Frills,2024-05-12,-11.587295865174383
No Frills,2024-05-13,-14.73983763717115
No Frills,2024-05-14,42.23150449572131
No Frills,2024-05-15,9.711646654177457
No Frills,2024-05-16,-17.034752485342324
No Frills,2024-05-17,25.320950055029243
No Frills,2024-05-18,12.803341371472925
No Frills,2024-05-19,23.25482863234356
No Frills,2024-05-20,-1.0429197223857045
No Frills,2024-05-21,-8.989329934120178
No Frills,2024-05-22,-12.002201084978878
No Frills,2024-05-23,15.537800421006978
No Frills,2024-05-24,18.36226012557745
No Frills,2024-05-25,-10.154766738414764
No Frills,2024-05-26,-8.116166493855417
No Frills,2024-05-27,33.33897262113169
No Frills,2024-05-28,16.917645842768252
No Frills,2024-05-29,40.26925503043458
No Frills,2024-05-30,27.1488491515629
No Frills,2024-05-31,-19.08712792210281
No Frills,2024-06-01,28.523923095781356
No Frills,2024-06-02,42.41996125085279
No Frills,2024-06-03,24.229512272868305
No Frills,2024-06-04,-12.489374154247344
No Frills,2024-06-05,44.474564269185066
No Frills,2024-06-06,27.275366680696607
No Frills,2024-06-07,-9.598440118134022
No Frills,2024-06-08,32.17392896069214
No Frills,2024-06-09,45.981920331250876
No Frills,2024-06-10,9.454836293589324
No Frills,2024-06-11,0.8406154718250036
No Frills,2024-06-12,-1.8401330895721912
No Frills,2024-06-13,-4.398307816591114
No Frills,2024-06-14,19.595804042182863
No Frills,2024-06-15,32.96550929779187
No Frills,2024-06-16,26.872248214203864
No Frills,2024-06-17,18.256595600396395
No Frills,2024-06-18,36.80245604366064
No Frills,2024-06-19,33.14167614327744
No Frills,2024-06-20,-18.59520736616105
No Frills,2024-06-21,6.663259009364992
No Frills,2024-06-22,-16.438392046839
No Frills,2024-06-23,35.85320560960099
No Frills,2024-06-24,44.65894492343068
No Frills,2024-06-25,17.98188593238592
No Frills,2024-06-26,39.66552201192826
No Frills,2024-06-27,20.84940043045208
No Frills,2024-06-28,26.78265504539013
No Frills,2024-06-29,15.792021756060421
No Frills,2024-06-30,33.39254125021398
No Frills,2024-07-01,43.23536015348509
No Frills,2024-07-02,37.43321585236117
No Frills,2024-07-03,-14.999770526774228
No Frills,2024-07-04,-19.727255986072123
No Frills,2024-07-05,-16.346096890047193
No Frills,2024-07-06,40.659212581813335
No Frills,2024-07-07,20.33716182457283
No Frills,2024-07-08,1.9689800427295268
No Frills,2024-07-09,47.16260486515239
No Frills,2024-07-10,21.383562991395593
No Frills,2024-07-11,17.198653505183756
No Frills,2024-07-12,6.875567007809877
No Frills,2024-07-13,2.368726064451039
No Frills,2024-07-14,36.58703787019476
No Frills,2024-07-15,-17.065635106991976
No Frills,2024-07-16,5.461988630704582
No Frills,2024-07-17,39.96178768808022
No Frills,2024-07-18,28.856260494794697
No Frills,2024-07-19,27.914053108543158
No Frills,2024-07-20,4.3610536912456155
No Frills,2024-07-21,18.827728058677167
No Frills,2024-07-22,-10.392946770880371
No Frills,2024-07-23,34.94520894251764
No Frills,2024-07-24,42.080380010884255
No Frills,2024-07-25,-5.7132881693542
No Frills,2024-07-26,33.94360730191693
No Frills,2024-07-27,21.745407253038138
No Frills,2024-07-28,47.03688196837902
No Frills,2024-07-29,-8.89181216713041
No Frills,2024-07-30,16.818199190311134
No Frills,2024-07-31,41.12059572711587
No Frills,2024-08-01,40.87942491983995
No Frills,2024-08-02,-18.341794973239303
No Frills,2024-08-03,48.31227854359895
No Frills,2024-08-04,14.315693874377757
No Frills,2024-08-05,7.241922612302005
No Frills,2024-08-06,9.228847192134708
No Frills,2024-08-07,-13.495192565023899
No Frills,2024-08-08,-8.67335528600961
No Frills,2024-08-09,8.379154661670327
No Frills,2024-08-10,3.9270110917277634
No Frills,2024-08-11,9.068021725397557
No Frills,2024-08-12,1.2836728361435235
No Frills,2024-08-13,19.219637622591108
No Frills,2024-08-14,-9.088809459935874
No Frills,2024-08-15,46.96058348985389
No Frills,2024-08-16,-16.922336225397885
No Frills,2024-08-17,6.0510419914498925
No Frills,2024-08-18,47.38307389896363
No Frills,2024-08-19,25.179926101118326
No Frills,2024-08-20,-15.711616997141391
No Frills,2024-08-21,8.69621499441564
No Frills,2024-08-22,9.813359384424984
No Frills,2024-08-23,15.571065929252654
No Frills,2024-08-24,11.471993753220886
No Frills,2024-08-25,23.628296845126897
No Frills,2024-08-26,-10.201544826850295
No Frills,2024-08-27,43.556248056702316
No Frills,2024-08-28,19.86102923285216
No Frills,2024-08-29,18.379640174098313
No Frills,2024-08-30,-11.822066423483193
No Frills,2024-08-31,33.341983263380826
No Frills,2024-09-01,13.48586126929149
No Frills,2024-09-02,34.73782402696088
No Frills,2024-09-03,-16.778141597751528
No Frills,2024-09-04,37.38912674598396
No Frills,2024-09-05,-1.1414086795412004
No Frills,2024-09-06,-0.20047098398208618
No Frills,2024-09-07,25.025509162805974
No Frills,2024-09-08,46.36831864481792
No Frills,2024-09-09,-19.510108188260347
No Frills,2024-09-10,4.613237041048706
No Frills,2024-09-11,9.333200743421912
No Frills,2024-09-12,12.051375794690102
No Frills,2024-09-13,29.818480552639812
No Frills,2024-09-14,44.38936403719708
No Frills,2024-09-15,23.897749041207135
No Frills,2024-09-16,43.15272448351607
No Frills,2024-09-17,33.01304114283994
No Frills,2024-09-18,-10.349914403632283
No Frills,2024-09-19,-9.272158539388329
No Frills,2024-09-20,-6.608146918006241
No Frills,2024-09-21,10.322959842160344
No Frills,2024-09-22,-13.8946488709189
No Frills,2024-09-23,-4.335399926640093
No Frills,2024-09-24,20.050407566595823
No Frills,2024-09-25,8.011842486448586
No Frills,2024-09-26,19.582576646935195
No Frills,2024-09-27,38.07367150904611
No Frills,2024-09-28,24.947967363987118
No Frills,2024-09-29,7.404912619385868
No Frills,2024-09-30,29.670589831657708
No Frills,2024-10-01,-12.38231488270685
No Frills,2024-10-02,-0.8464086032472551
No Frills,2024-10-03,21.5706852870062
No Frills,2024-10-04,-8.787063059862703
No Frills,2024-10-05,39.74011671496555
No Frills,2024-10-06,39.34174104128033
No Frills,2024-10-07,13.452076877001673
No Frills,2024-10-08,34.158448569942266
No Frills,2024-10-09,0.6780056352727115
No Frills,2024-10-10,-15.4060321720317
No Frills,2024-10-11,10.837318738922477
No Frills,2024-10-12,12.346920049749315
No Frills,2024-10-13,3.8654059125110507
No Frills,2024-10-14,-7.040177690796554
No Frills,2024-10-15,15.489840880036354
No Frills,2024-10-16,-18.65662785479799
No Frills,2024-10-17,34.15802276460454
No Frills,2024-10-18,19.1765555460006
No Frills,2024-10-19,24.902384744491428
No Frills,2024-10-20,12.790248305536807
No Frills,2024-10-21,-0.4543332546018064
No Frills,2024-10-22,12.285159924067557
No Frills,2024-10-23,35.49168392084539
No Frills,2024-10-24,20.98959034308791
No Frills,2024-10-25,7.6331290090456605
No Frills,2024-10-26,36.78661447484046
No Frills,2024-10-27,2.2994165727868676
No Frills,2024-10-28,20.701313675381243
No Frills,2024-10-29,11.884227055124938
No Frills,2024-10-30,-1.183758513070643
No Frills,2024-10-31,18.86240433435887
No Frills,2024-11-01,-3.813838097266853
No Frills,2024-11-02,18.026302859652787
No Frills,2024-11-03,11.329909882042557
No Frills,2024-11-04,-10.879830417688936
No Frills,2024-11-05,23.520818792749196
No Frills,2024-11-06,18.35959982825443
No Frills,2024-11-07,-9.55290504032746
No Frills,2024-11-08,19.16821084683761
No Frills,2024-11-09,9.881990351714194
No Frills,2024-11-10,11.341106886975467
No Frills,2024-11-11,38.33063401281834
No Frills,2024-11-12,30.371109792031348
No Frills,2024-11-13,11.982072887476534
No Frills,2024-11-14,16.488498407416046
Metro,2024-02-28,-3.028004567604512
Metro,2024-02-29,-14.689741572365165
Metro,2024-03-01,7.39065638743341
Metro,2024-03-02,-19.08242488047108
Metro,2024-03-03,40.7249628030695
Metro,2024-03-04,49.4830971583724
Metro,2024-03-05,29.619877175427973
Metro,2024-03-06,37.870084322057664
Metro,2024-03-07,42.43273886619136
Metro,2024-03-08,17.758751288056374
Metro,2024-03-09,18.87195142917335
Metro,2024-03-10,-0.6492081377655268
Metro,2024-03-11,26.143854807596654
Metro,2024-03-12,-2.959533028770238
Metro,2024-03-13,0.17863433342427015
Metro,2024-03-14,30.104667097330093
Metro,2024-03-15,30.927354318555444
Metro,2024-03-16,-7.886987291276455
Metro,2024-03-17,1.4417881169356406
Metro,2024-03-18,5.893509369343519
Metro,2024-03-19,-14.559491197578609
Metro,2024-03-20,29.920513215474784
Metro,2024-03-21,18.56459103524685
Metro,2024-03-22,-10.489422255195677
Metro,2024-03-23,48.19145858520642
Metro,2024-03-24,19.337421122472733
Metro,2024-03-25,35.188656714744866
Metro,2024-03-26,39.42398589802906
Metro,2024-03-27,41.462924231309444
Metro,2024-03-28,36.03334617102519
Metro,2024-03-29,24.81039405334741
Metro,2024-03-30,24.024943253025413
Metro,2024-03-31,-1.0013696714304388
Metro,2024-04-01,-17.904212221037596
Metro,2024-04-02,9.390495046973228
Metro,2024-04-03,4.880426973104477
Metro,2024-04-04,7.463187777902931
Metro,2024-04-05,-7.964421734213829
Metro,2024-04-06,2.374948353972286
Metro,2024-04-07,8.948854496702552
Metro,2024-04-08,33.15349876880646
Metro,2024-04-09,-0.9676856431178749
Metro,2024-04-10,-11.909228006843477
Metro,2024-04-11,-17.94643695000559
Metro,2024-04-12,36.47987085161731
Metro,2024-04-13,13.60885055968538
Metro,2024-04-14,36.43735582008958
Metro,2024-04-15,-14.469602282624692
Metro,2024-04-16,-11.92638133186847
Metro,2024-04-17,-10.940859734546393
Metro,2024-04-18,31.712397942319512
Metro,2024-04-19,32.996897341217846
Metro,2024-04-20,49.471871599089354
Metro,2024-04-21,23.7187091098167
Metro,2024-04-22,0.20830760011449456
Metro,2024-04-23,-6.006175794173032
Metro,2024-04-24,36.064249409828335
Metro,2024-04-25,30.94338972121477
Metro,2024-04-26,-4.806641770992428
Metro,2024-04-27,32.09669537609443
Metro,2024-04-28,40.66575957927853
Metro,2024-04-29,17.05840294715017
Metro,2024-04-30,21.90469828201458
Metro,2024-05-01,45.63426326261833
Metro,2024-05-02,46.55068688560277
Metro,2024-05-03,26.237261090427637
Metro,2024-05-04,-14.939939335454255
Metro,2024-05-05,37.843210506252944
Metro,2024-05-06,13.56808545999229
Metro,2024-05-07,7.386014838702977
Metro,2024-05-08,0.9385942970402539
Metro,2024-05-09,-2.898422530852258
Metro,2024-05-10,9.526709222700447
Metro,2024-05-11,45.64391238382086
Metro,2024-05-12,-1.486041839234531
Metro,2024-05-13,19.799812780693173
Metro,2024-05-14,-5.847080261446536
Metro,2024-05-15,-6.5036061173304915
Metro,2024-05-16,30.302822161465883
Metro,2024-05-17,1.9462526869028807
Metro,2024-05-18,-10.312691086437553
Metro,2024-05-19,-15.937851157505065
Metro,2024-05-20,45.176974879577756
Metro,2024-05-21,19.783660846296698
Metro,2024-05-22,-11.75607476150617
Metro,2024-05-23,19.53561370493844
Metro,2024-05-24,17.817932802718133
Metro,2024-05-25,37.37777629401535
Metro,2024-05-26,29.208565272856504
Metro,2024-05-27,19.74238615250215
Metro,2024-05-28,30.491648640017956
Metro,2024-05-29,32.67109494423494
Metro,2024-05-30,6.699581772554666
Metro,2024-05-31,0.16071968944743276
Metro,2024-06-01,17.217832901515067
Metro,2024-06-02,-1.8247750052250922
Metro,2024-06-03,38.22532224468887
Metro,2024-06-04,8.375471932813525
Metro,2024-06-05,-14.915765209589154
Metro,2024-06-06,46.76310372306034
Metro,2024-06-07,-4.797135193366557
Metro,2024-06-08,8.39376867050305
Metro,2024-06-09,23.79678208148107
Metro,2024-06-10,23.98833626648411
Metro,2024-06-11,2.9767064936459064
Metro,2024-06-12,-10.276335563976318
Metro,2024-06-13,44.026001929305494
Metro,2024-06-14,21.938117709942162
Metro,2024-06-15,32.472496717236936
Metro,2024-06-16,44.326832161750644
Metro,2024-06-17,17.013577718753368
Metro,2024-06-18,6.038512222003192
Metro,2024-06-19,-15.39341752184555
Metro,2024-06-20,39.80589465936646
Metro,2024-06-21,15.728791097644717
Metro,2024-06-22,-5.300135896541178
Metro,2024-06-23,6.309040568303317
Metro,2024-06-24,-5.484415013343096
Metro,2024-06-25,12.146857206244022
Metro,2024-06-26,-3.0948424944654107
Metro,2024-06-27,-11.691677432972938
Metro,2024-06-28,-14.927159519866109
Metro,2024-06-29,28.369289489928633
Metro,2024-06-30,0.08703334722667933
Metro,2024-07-01,-9.541125311516225
Metro,2024-07-02,48.07024064240977
Metro,2024-07-03,8.736007323022932
Metro,2024-07-04,8.126969796139747
Metro,2024-07-05,25.398944404441863
Metro,2024-07-06,44.14140177657828
Metro,2024-07-07,-4.833650274667889
Metro,2024-07-08,18.35992103209719
Metro,2024-07-09,30.403532050549984
Metro,2024-07-10,7.807220367249101
Metro,2024-07-11,-13.419902517925948
Metro,2024-07-12,24.442748352885246
Metro,2024-07-13,-19.826483281794935
Metro,2024-07-14,-5.263373213820159
Metro,2024-07-15,27.531596664339304
Metro,2024-07-16,40.63323912443593
Metro,2024-07-17,35.97879808861762
Metro,2024-07-18,-10.550252115353942
Metro,2024-07-19,7.124878037720919
Metro,2024-07-20,35.1930350321345
Metro,2024-07-21,28.503956662025303
Metro,2024-07-22,21.599107997026294
Metro,2024-07-23,-11.329964403994381
Metro,2024-07-24,18.855467191897333
Metro,2024-07-25,11.458797145169228
Metro,2024-07-26,33.631657008081675
Metro,2024-07-27,-18.17315948428586
Metro,2024-07-28,-6.337999769020826
Metro,2024-07-29,41.68641953729093
Metro,2024-07-30,-12.313888457138091
Metro,2024-07-31,47.798564955592155
Metro,2024-08-01,6.963901503477246
Metro,2024-08-02,40.10139851132408
Metro,2024-08-03,42.11693282239139
Metro,2024-08-04,14.236404898110777
Metro,2024-08-05,30.266426627058536
Metro,2024-08-06,14.069390080403537
Metro,2024-08-07,49.2096202657558
Metro,2024-08-08,-15.467420928180218
Metro,2024-08-09,-8.963605544995517
Metro,2024-08-10,34.9744032882154
Metro,2024-08-11,17.953180286567658
Metro,2024-08-12,9.15831416612491
Metro,2024-08-13,49.921785430051386
Metro,2024-08-14,-2.102881809696555
Metro,2024-08-15,15.551296980120242
Metro,2024-08-16,-14.472017569933087
Metro,2024-08-17,36.95678550982848
Metro,2024-08-18,6.7525412095710635
Metro,2024-08-19,36.15278955549002
Metro,2024-08-20,-6.145345426630229
Metro,2024-08-21,46.24798391479999
Metro,2024-08-22,4.197073196992278
Metro,2024-08-23,16.54351731063798
Metro,2024-08-24,-12.181839549448341
Metro,2024-08-25,42.018239584285766
Metro,2024-08-26,46.79784812498838
Metro,2024-08-27,-17.173346581403166
Metro,2024-08-28,14.553133205045015
Metro,2024-08-29,-4.1755406628362834
Metro,2024-08-30,40.116023749578744
Metro,2024-08-31,17.165501366835088
Metro,2024-09-01,-19.675329443998635
Metro,2024-09-02,-0.5707943881861866
Metro,2024-09-03,2.7642200142145157
Metro,2024-09-04,21.20943936286494
Metro,2024-09-05,-2.522070948034525
Metro,2024-09-06,-16.981790342833847
Metro,2024-09-07,-12.252484869677573
Metro,2024-09-08,29.262766840402037
Metro,2024-09-09,45.731486717704684
Metro,2024-09-10,1.7818312626332045
Metro,2024-09-11,-14.505494888871908
Metro,2024-09-12,2.522086394019425
Metro,2024-09-13,23.743387581780553
Metro,2024-09-14,10.816929466091096
Metro,2024-09-15,36.094171043951064
Metro,2024-09-16,-0.4501336463727057
Metro,2024-09-17,19.949923537205905
Metro,2024-09-18,-17.051039156503975
Metro,2024-09-19,-6.64977811742574
Metro,2024-09-20,30.896052948664874
Metro,2024-09-21,37.86830352153629
Metro,2024-09-22,15.750475274398923
Metro,2024-09-23,19.74083160283044
Metro,2024-09-24,-19.919092617928982
Metro,2024-09-25,-9.93553277803585
Metro,2024-09-26,40.617695811670274
Metro,2024-09-27,-14.220725761260837
Metro,2024-09-28,-2.8800522559322417
Metro,2024-09-29,48.70802102377638
Metro,2024-09-30,20.43068956118077
Metro,2024-10-01,-2.589154487941414
Metro,2024-10-02,23.04677676409483
Metro,2024-10-03,-17.77698754798621
Metro,2024-10-04,-9.750351901166141
Metro,2024-10-05,29.215108179487288
Metro,2024-10-06,-15.410750403534621
Metro,2024-10-07,23.526494360994548
Metro,2024-10-08,45.61291557736695
Metro,2024-10-09,-13.847376964986324
Metro,2024-10-10,48.096245652996004
Metro,2024-10-11,-18.179250264074653
Metro,2024-10-12,30.76595664024353
Metro,2024-10-13,11.759447413496673
Metro,2024-10-14,19.632768349256366
Metro,2024-10-15,41.09117323998362
Metro,2024-10-16,18.81942257285118
Metro,2024-10-17,31.635654508136213
Metro,2024-10-18,23.61904134042561
Metro,2024-10-19,1.771988405380398
Metro,2024-10-20,7.453753922600299
Metro,2024-10-21,-5.853878119960427
Metro,2024-10-22,39.694627271965146
Metro,2024-10-23,22.478110557422042
Metro,2024-10-24,32.92686096858233
Metro,2024-10-25,19.37617661198601
Metro,2024-10-26,-0.6870691035874188
Metro,2024-10-27,31.489088255912066
Metro,2024-10-28,18.449585570488125
Metro,2024-10-29,4.228893076069653
Metro,2024-10-30,16.04759443551302
Metro,2024-10-31,37.103756330907345
Metro,2024-11-01,16.839079852215946
Metro,2024-11-02,-5.7871965086087584
Metro,2024-11-03,39.36753763118759
Metro,2024-11-04,5.934595053549856
Metro,2024-11-05,1.2327619618736207
Metro,2024-11-06,33.94179328577593
Metro,2024-11-07,31.34139884961769
Metro,2024-11-08,38.72341987909749
Metro,2024-11-09,19.83341896906495
Metro,2024-11-10,-18.1603413191624
Metro,2024-11-11,14.028905977029353
Metro,2024-11-12,17.987672295421362
Metro,2024-11-13,38.56620818376541
Metro,2024-11-14,31.006517668720335
Galleria,2024-02-28,18.857966479845345
Galleria,2024-02-29,-14.86099218018353
Galleria,2024-03-01,-10.444839054252952
Galleria,2024-03-02,27.92260873829946
Galleria,2024-03-03,-13.026464465074241
Galleria,2024-03-04,-5.734986639581621
Galleria,2024-03-05,5.618609681259841
Galleria,2024-03-06,39.23370303353295
Galleria,2024-03-07,-3.4189183148555458
Galleria,2024-03-08,29.341449541971087
Galleria,2024-03-09,-12.467381844762713
Galleria,2024-03-10,34.534820802509785
Galleria,2024-03-11,-2.14260216569528
Galleria,2024-03-12,18.363032820634544
Galleria,2024-03-13,-17.626893545966595
Galleria,2024-03-14,36.42766332952306
Galleria,2024-03-15,3.642696503084153
Galleria,2024-03-16,44.14001006167382
Galleria,2024-03-17,4.997449251823127
Galleria,2024-03-18,48.275550918187946
Galleria,2024-03-19,6.906496584415436
Galleria,2024-03-20,14.207147462293506
Galleria,2024-03-21,14.354336189571768
Galleria,2024-03-22,-19.14217630866915
Galleria,2024-03-23,24.903124044649303
Galleria,2024-03-24,15.880248015746474
Galleria,2024-03-25,2.424648276064545
Galleria,2024-03-26,20.70032103685662
Galleria,2024-03-27,23.214108580723405
Galleria,2024-03-28,10.679217637516558
Galleria,2024-03-29,-8.074171356856823
Galleria,2024-03-30,30.055634763557464
Galleria,2024-03-31,32.34505840810016
Galleria,2024-04-01,39.07402956858277
Galleria,2024-04-02,17.433133288286626
Galleria,2024-04-03,1.1564683075994253
Galleria,2024-04-04,11.956272744573653
Galleria,2024-04-05,6.903977412730455
Galleria,2024-04-06,-2.566720172762871
Galleria,2024-04-07,25.823872135952115
Galleria,2024-04-08,46.872659120708704
Galleria,2024-04-09,0.3758070105686784
Galleria,2024-04-10,25.51323605934158
Galleria,2024-04-11,17.545195161364973
Galleria,2024-04-12,21.821630662307143
Galleria,2024-04-13,-18.25712113874033
Galleria,2024-04-14,-19.661078231874853
Galleria,2024-04-15,-10.80352219287306
Galleria,2024-04-16,-18.262802737299353
Galleria,2024-04-17,-13.550938365515321
Galleria,2024-04-18,13.289075689390302
Galleria,2024-04-19,-6.234026714228094
Galleria,2024-04-20,37.027176399715245
Galleria,2024-04-21,-2.9158540326170623
Galleria,2024-04-22,14.216534656006843
Galleria,2024-04-23,25.421773574780673
Galleria,2024-04-24,-8.889847099781036
Galleria,2024-04-25,38.58845376642421
Galleria,2024-04-26,10.561757085379213
Galleria,2024-04-27,-3.655313244089484
Galleria,2024-04-28,0.9199194423854351
Galleria,2024-04-29,-8.840506421402097
Galleria,2024-04-30,20.989697291515768
Galleria,2024-05-01,-9.585541603155434
Galleria,2024-05-02,-7.465830820146948
Galleria,2024-05-03,3.745505348779261
Galleria,2024-05-04,-7.126864281017333
Galleria,2024-05-05,8.38790655368939
Galleria,2024-05-06,22.949173285160214
Galleria,2024-05-07,27.996993407141417
Galleria,2024-05-08,37.64679200947285
Galleria,2024-05-09,6.178747965022922
Galleria,2024-05-10,46.69887032127008
Galleria,2024-05-11,-18.68174887029454
Galleria,2024-05-12,22.86624806234613
Galleria,2024-05-13,12.45016346918419
Galleria,2024-05-14,4.831073435489088
Galleria,2024-05-15,41.76961201708764
Galleria,2024-05-16,-14.693799908272922
Galleria,2024-05-17,41.83038341579959
Galleria,2024-05-18,-6.824471496511251
Galleria,2024-05-19,-4.945327723398805
Galleria,2024-05-20,40.86726040812209
Galleria,2024-05-21,-15.741336061619222
Galleria,2024-05-22,-3.5570279485546052
Galleria,2024-05-23,49.5110858976841
Galleria,2024-05-24,27.473840944003314
Galleria,2024-05-25,10.484076035209
Galleria,2024-05-26,6.411695934366435
Galleria,2024-05-27,12.282881704159081
Galleria,2024-05-28,36.129631015937775
Galleria,2024-05-29,26.40768826706335
